"","year","month","financial_year","state","loan_type","value_type","unit","series_type","housing_finance"
"1321",2008,9,"2008-09","Tasmania","owner_occupier","Number","Number","Seasonally Adjusted",1821
"1322",2008,9,"2008-09","Northern Territory","owner_occupier","Number","Number","Seasonally Adjusted",735
"1323",2008,9,"2008-09","Australian Capital Territory","owner_occupier","Number","Number","Seasonally Adjusted",1517
"1324",2008,9,"2008-09","Total Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",22370
"1325",2008,9,"2008-09","New South Wales","owner_occupier","Value","$ Millions","Seasonally Adjusted",6593.4
"1326",2008,9,"2008-09","Victoria","owner_occupier","Value","$ Millions","Seasonally Adjusted",5373.6
"1327",2008,9,"2008-09","Queensland","owner_occupier","Value","$ Millions","Seasonally Adjusted",4888.3
"1328",2008,9,"2008-09","South Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",1650.9
"1329",2008,9,"2008-09","Western Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",2827.6
"1330",2008,9,"2008-09","Tasmania","owner_occupier","Value","$ Millions","Seasonally Adjusted",382.1
"1331",2008,9,"2008-09","Northern Territory","owner_occupier","Value","$ Millions","Seasonally Adjusted",231.9
"1332",2008,9,"2008-09","Australian Capital Territory","owner_occupier","Value","$ Millions","Seasonally Adjusted",487
"1333",2008,9,"2008-09","Total Australia","owner_occupier","Number","Number","Trend",74853
"1334",2008,9,"2008-09","New South Wales","owner_occupier","Number","Number","Trend",19774
"1335",2008,9,"2008-09","Victoria","owner_occupier","Number","Number","Trend",18660
"1336",2008,9,"2008-09","Queensland","owner_occupier","Number","Number","Trend",16419
"1337",2008,9,"2008-09","South Australia","owner_occupier","Number","Number","Trend",6636
"1338",2008,9,"2008-09","Western Australia","owner_occupier","Number","Number","Trend",9134
"1339",2008,9,"2008-09","Tasmania","owner_occupier","Number","Number","Trend",2005
"1340",2008,9,"2008-09","Northern Territory","owner_occupier","Number","Number","Trend",809
"1341",2008,9,"2008-09","Australian Capital Territory","owner_occupier","Number","Number","Trend",1544
"1342",2008,9,"2008-09","Total Australia","owner_occupier","Value","$ Millions","Trend",22799.6
"1343",2008,9,"2008-09","New South Wales","owner_occupier","Value","$ Millions","Trend",6666
"1344",2008,9,"2008-09","Victoria","owner_occupier","Value","$ Millions","Trend",5503.5
"1345",2008,9,"2008-09","Queensland","owner_occupier","Value","$ Millions","Trend",5040.3
"1346",2008,9,"2008-09","South Australia","owner_occupier","Value","$ Millions","Trend",1681.4
"1347",2008,9,"2008-09","Western Australia","owner_occupier","Value","$ Millions","Trend",2832.9
"1348",2008,9,"2008-09","Tasmania","owner_occupier","Value","$ Millions","Trend",415.4
"1349",2008,9,"2008-09","Northern Territory","owner_occupier","Value","$ Millions","Trend",248.5
"1350",2008,9,"2008-09","Australian Capital Territory","owner_occupier","Value","$ Millions","Trend",500.8
"1351",2008,12,"2008-09","Total Australia","owner_occupier","Number","Number","Original",79866
"1352",2008,12,"2008-09","New South Wales","owner_occupier","Number","Number","Original",21135
"1353",2008,12,"2008-09","Victoria","owner_occupier","Number","Number","Original",19789
"1354",2008,12,"2008-09","Queensland","owner_occupier","Number","Number","Original",17696
"1355",2008,12,"2008-09","South Australia","owner_occupier","Number","Number","Original",7075
"1356",2008,12,"2008-09","Western Australia","owner_occupier","Number","Number","Original",9444
"1357",2008,12,"2008-09","Tasmania","owner_occupier","Number","Number","Original",2207
"1358",2008,12,"2008-09","Northern Territory","owner_occupier","Number","Number","Original",960
"1359",2008,12,"2008-09","Australian Capital Territory","owner_occupier","Number","Number","Original",1735
"1360",2008,12,"2008-09","Total Australia","owner_occupier","Value","$ Millions","Original",25045
"1361",2008,12,"2008-09","New South Wales","owner_occupier","Value","$ Millions","Original",7287.4
"1362",2008,12,"2008-09","Victoria","owner_occupier","Value","$ Millions","Original",6054.1
"1363",2008,12,"2008-09","Queensland","owner_occupier","Value","$ Millions","Original",5554.5
"1364",2008,12,"2008-09","South Australia","owner_occupier","Value","$ Millions","Original",1868
"1365",2008,12,"2008-09","Western Australia","owner_occupier","Value","$ Millions","Original",3015.2
"1366",2008,12,"2008-09","Tasmania","owner_occupier","Value","$ Millions","Original",471.8
"1367",2008,12,"2008-09","Northern Territory","owner_occupier","Value","$ Millions","Original",315.7
"1368",2008,12,"2008-09","Australian Capital Territory","owner_occupier","Value","$ Millions","Original",590
"1369",2008,12,"2008-09","Total Australia","owner_occupier","Number","Number","Seasonally Adjusted",76536
"1370",2008,12,"2008-09","New South Wales","owner_occupier","Number","Number","Seasonally Adjusted",20125
"1371",2008,12,"2008-09","Victoria","owner_occupier","Number","Number","Seasonally Adjusted",18915
"1372",2008,12,"2008-09","Queensland","owner_occupier","Number","Number","Seasonally Adjusted",17283
"1373",2008,12,"2008-09","South Australia","owner_occupier","Number","Number","Seasonally Adjusted",6807
"1374",2008,12,"2008-09","Western Australia","owner_occupier","Number","Number","Seasonally Adjusted",9350
"1375",2008,12,"2008-09","Tasmania","owner_occupier","Number","Number","Seasonally Adjusted",2196
"1376",2008,12,"2008-09","Northern Territory","owner_occupier","Number","Number","Seasonally Adjusted",905
"1377",2008,12,"2008-09","Australian Capital Territory","owner_occupier","Number","Number","Seasonally Adjusted",1638
"1378",2008,12,"2008-09","Total Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",23865
"1379",2008,12,"2008-09","New South Wales","owner_occupier","Value","$ Millions","Seasonally Adjusted",6845.3
"1380",2008,12,"2008-09","Victoria","owner_occupier","Value","$ Millions","Seasonally Adjusted",5755.1
"1381",2008,12,"2008-09","Queensland","owner_occupier","Value","$ Millions","Seasonally Adjusted",5408.6
"1382",2008,12,"2008-09","South Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",1798.4
"1383",2008,12,"2008-09","Western Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",3000.4
"1384",2008,12,"2008-09","Tasmania","owner_occupier","Value","$ Millions","Seasonally Adjusted",466.7
"1385",2008,12,"2008-09","Northern Territory","owner_occupier","Value","$ Millions","Seasonally Adjusted",295.7
"1386",2008,12,"2008-09","Australian Capital Territory","owner_occupier","Value","$ Millions","Seasonally Adjusted",553.4
"1387",2008,12,"2008-09","Total Australia","owner_occupier","Number","Number","Trend",80369
"1388",2008,12,"2008-09","New South Wales","owner_occupier","Number","Number","Trend",21769
"1389",2008,12,"2008-09","Victoria","owner_occupier","Number","Number","Trend",19584
"1390",2008,12,"2008-09","Queensland","owner_occupier","Number","Number","Trend",17759
"1391",2008,12,"2008-09","South Australia","owner_occupier","Number","Number","Trend",7150
"1392",2008,12,"2008-09","Western Australia","owner_occupier","Number","Number","Trend",9532
"1393",2008,12,"2008-09","Tasmania","owner_occupier","Number","Number","Trend",2183
"1394",2008,12,"2008-09","Northern Territory","owner_occupier","Number","Number","Trend",887
"1395",2008,12,"2008-09","Australian Capital Territory","owner_occupier","Number","Number","Trend",1704
"1396",2008,12,"2008-09","Total Australia","owner_occupier","Value","$ Millions","Trend",25036.5
"1397",2008,12,"2008-09","New South Wales","owner_occupier","Value","$ Millions","Trend",7438.6
"1398",2008,12,"2008-09","Victoria","owner_occupier","Value","$ Millions","Trend",5872.4
"1399",2008,12,"2008-09","Queensland","owner_occupier","Value","$ Millions","Trend",5600.5
"1400",2008,12,"2008-09","South Australia","owner_occupier","Value","$ Millions","Trend",1852.7
"1401",2008,12,"2008-09","Western Australia","owner_occupier","Value","$ Millions","Trend",3063
"1402",2008,12,"2008-09","Tasmania","owner_occupier","Value","$ Millions","Trend",468
"1403",2008,12,"2008-09","Northern Territory","owner_occupier","Value","$ Millions","Trend",290.9
"1404",2008,12,"2008-09","Australian Capital Territory","owner_occupier","Value","$ Millions","Trend",568.2
"1405",2009,3,"2008-09","Total Australia","owner_occupier","Number","Number","Original",89067
"1406",2009,3,"2008-09","New South Wales","owner_occupier","Number","Number","Original",24283
"1407",2009,3,"2008-09","Victoria","owner_occupier","Number","Number","Original",20698
"1408",2009,3,"2008-09","Queensland","owner_occupier","Number","Number","Original",20666
"1409",2009,3,"2008-09","South Australia","owner_occupier","Number","Number","Original",8056
"1410",2009,3,"2008-09","Western Australia","owner_occupier","Number","Number","Original",10100
"1411",2009,3,"2008-09","Tasmania","owner_occupier","Number","Number","Original",2640
"1412",2009,3,"2008-09","Northern Territory","owner_occupier","Number","Number","Original",951
"1413",2009,3,"2008-09","Australian Capital Territory","owner_occupier","Number","Number","Original",1837
"1414",2009,3,"2008-09","Total Australia","owner_occupier","Value","$ Millions","Original",27766.6
"1415",2009,3,"2008-09","New South Wales","owner_occupier","Value","$ Millions","Original",8191.3
"1416",2009,3,"2008-09","Victoria","owner_occupier","Value","$ Millions","Original",6168.1
"1417",2009,3,"2008-09","Queensland","owner_occupier","Value","$ Millions","Original",6597.2
"1418",2009,3,"2008-09","South Australia","owner_occupier","Value","$ Millions","Original",2057
"1419",2009,3,"2008-09","Western Australia","owner_occupier","Value","$ Millions","Original",3355.4
"1420",2009,3,"2008-09","Tasmania","owner_occupier","Value","$ Millions","Original",576.3
"1421",2009,3,"2008-09","Northern Territory","owner_occupier","Value","$ Millions","Original",317.1
"1422",2009,3,"2008-09","Australian Capital Territory","owner_occupier","Value","$ Millions","Original",619.2
"1423",2009,3,"2008-09","Total Australia","owner_occupier","Number","Number","Seasonally Adjusted",95377
"1424",2009,3,"2008-09","New South Wales","owner_occupier","Number","Number","Seasonally Adjusted",26959
"1425",2009,3,"2008-09","Victoria","owner_occupier","Number","Number","Seasonally Adjusted",22540
"1426",2009,3,"2008-09","Queensland","owner_occupier","Number","Number","Seasonally Adjusted",21026
"1427",2009,3,"2008-09","South Australia","owner_occupier","Number","Number","Seasonally Adjusted",8392
"1428",2009,3,"2008-09","Western Australia","owner_occupier","Number","Number","Seasonally Adjusted",10627
"1429",2009,3,"2008-09","Tasmania","owner_occupier","Number","Number","Seasonally Adjusted",2586
"1430",2009,3,"2008-09","Northern Territory","owner_occupier","Number","Number","Seasonally Adjusted",986
"1431",2009,3,"2008-09","Australian Capital Territory","owner_occupier","Number","Number","Seasonally Adjusted",1975
"1432",2009,3,"2008-09","Total Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",30092.3
"1433",2009,3,"2008-09","New South Wales","owner_occupier","Value","$ Millions","Seasonally Adjusted",9319.1
"1434",2009,3,"2008-09","Victoria","owner_occupier","Value","$ Millions","Seasonally Adjusted",6741.3
"1435",2009,3,"2008-09","Queensland","owner_occupier","Value","$ Millions","Seasonally Adjusted",6728.7
"1436",2009,3,"2008-09","South Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",2154.5
"1437",2009,3,"2008-09","Western Australia","owner_occupier","Value","$ Millions","Seasonally Adjusted",3542.9
"1438",2009,3,"2008-09","Tasmania","owner_occupier","Value","$ Millions","Seasonally Adjusted",569.1
"1439",2009,3,"2008-09","Northern Territory","owner_occupier","Value","$ Millions","Seasonally Adjusted",330.8
"1440",2009,3,"2008-09","Australian Capital Territory","owner_occupier","Value","$ Millions","Seasonally Adjusted",669
"1441",2009,3,"2008-09","Total Australia","owner_occupier","Number","Number","Trend",92135
"1442",2009,3,"2008-09","New South Wales","owner_occupier","Number","Number","Trend",25510
"1443",2009,3,"2008-09","Victoria","owner_occupier","Number","Number","Trend",22036
"1444",2009,3,"2008-09","Queensland","owner_occupier","Number","Number","Trend",20575
"1445",2009,3,"2008-09","South Australia","owner_occupier","Number","Number","Trend",8056
"1446",2009,3,"2008-09","Western Australia","owner_occupier","Number","Number","Trend",10604
"1447",2009,3,"2008-09","Tasmania","owner_occupier","Number","Number","Trend",2465
"1448",2009,3,"2008-09","Northern Territory","owner_occupier","Number","Number","Trend",973
"1449",2009,3,"2008-09","Australian Capital Territory","owner_occupier","Number","Number","Trend",1913
"1450",2009,3,"2008-09","Total Australia","owner_occupier","Value","$ Millions","Trend",29018.9
"1451",2009,3,"2008-09","New South Wales","owner_occupier","Value","$ Millions","Trend",8771.6
"1452",2009,3,"2008-09","Victoria","owner_occupier","Value","$ Millions","Trend",6633.9
"1453",2009,3,"2008-09","Queensland","owner_occupier","Value","$ Millions","Trend",6545.9
"1454",2009,3,"2008-09","South Australia","owner_occupier","Value","$ Millions","Trend",2079.6
"1455",2009,3,"2008-09","Western Australia","owner_occupier","Value","$ Millions","Trend",3536.2
"1456",2009,3,"2008-09","Tasmania","owner_occupier","Value","$ Millions","Trend",537.9
"1457",2009,3,"2008-09","Northern Territory","owner_occupier","Value","$ Millions","Trend",325.2
"1458",2009,3,"2008-09","Australian Capital Territory","owner_occupier","Value","$ Millions","Trend",652.3
"1459",2009,6,"2008-09","Total Australia","owner_occupier","Number","Number","Original",103621
"1460",2009,6,"2008-09","New South Wales","owner_occupier","Number","Number","Original",29251
"1461",2009,6,"2008-09","Victoria","owner_occupier","Number","Number","Original",24976
"1462",2009,6,"2008-09","Queensland","owner_occupier","Number","Number","Original",22757
"1463",2009,6,"2008-09","South Australia","owner_occupier","Number","Number","Original",8810
"1464",2009,6,"2008-09","Western Australia","owner_occupier","Number","Number","Original",12139
"1465",2009,6,"2008-09","Tasmania","owner_occupier","Number","Number","Original",2561
"1466",2009,6,"2008-09","Northern Territory","owner_occupier","Number","Number","Original",993
"1467",2009,6,"2008-09","Australian Capital Territory","owner_occupier","Number","Number","Original",2112
"1468",2009,6,"2008-09","Total Australia","owner_occupier","Value","$ Millions","Original",33104.5
"1469",2009,6,"2008-09","New South Wales","owner_occupier","Value","$ Millions","Original",10242.4
"1470",2009,6,"2008-09","Victoria","owner_occupier","Value","$ Millions","Original",7539.8
"1471",2009,6,"2008-09","Queensland","owner_occupier","Value","$ Millions","Original",7313.4
